1-2 1-65,65-2
7-40 7-65,65-8,8-80,80-40
7-40 7-79,79-39,39-69,69-40
7-41 7-65,65-1,1-73,73-41
7-41 7-79,79-47,47-70,70-41
7-42 7-65,65-2,2-74,74-42
7-42 7-79,79-47,47-70,70-42
7-43 7-65,65-3,3-75,75-43
7-43 7-79,79-47,47-70,70-43
7-44 7-65,65-4,4-76,76-44
7-44 7-79,79-47,47-70,70-44
7-45 7-65,65-5,5-77,77-45
7-45 7-79,79-47,47-70,70-45
7-46 7-65,65-6,6-78,78-46
7-46 7-79,79-47,47-70,70-46
7-47 7-79,79-47
7-48 7-65,65-8,8-80,80-48
7-48 7-79,79-47,47-70,70-48
7-49 7-65,65-1,1-73,73-49
7-49 7-79,79-55,55-71,71-49
7-50 7-65,65-2,2-74,74-50
7-50 7-79,79-55,55-71,71-50
7-51 7-65,65-3,3-75,75-51
7-51 7-79,79-55,55-71,71-51
7-52 7-65,65-4,4-76,76-52
7-52 7-79,79-55,55-71,71-52
7-53 7-65,65-5,5-77,77-53
7-53 7-79,79-55,55-71,71-53
7-54 7-65,65-6,6-78,78-54
7-54 7-79,79-55,55-71,71-54
7-55 7-79,79-55
7-56 7-65,65-8,8-80,80-56
7-56 7-79,79-55,55-71,71-56
7-57 7-65,65-1,1-73,73-57
7-57 7-79,79-63,63-72,72-57
7-58 7-65,65-2,2-74,74-58
7-58 7-79,79-63,63-72,72-58
7-59 7-65,65-3,3-75,75-59
7-59 7-79,79-63,63-72,72-59
7-60 7-65,65-4,4-76,76-60
7-60 7-79,79-63,63-72,72-60
7-61 7-65,65-5,5-77,77-61
7-61 7-79,79-63,63-72,72-61
7-62 7-65,65-6,6-78,78-62
7-62 7-79,79-63,63-72,72-62
7-63 7-79,79-63
7-64 7-65,65-8,8-80,80-64
7-64 7-79,79-63,63-72,72-64
8-1 8-65,65-1
8-2 8-65,65-2
8-3 8-65,65-3
8-4 8-65,65-4
8-5 8-65,65-5
8-6 8-65,65-6
8-7 8-65,65-7
8-9 8-80,80-16,16-66,66-9
8-9 8-65,65-1,1-73,73-9
8-10 8-80,80-16,16-66,66-10
8-10 8-65,65-2,2-74,74-10
8-11 8-80,80-16,16-66,66-11
8-11 8-65,65-3,3-75,75-11
8-12 8-80,80-16,16-66,66-12
8-12 8-65,65-4,4-76,76-12
8-13 8-80,80-16,16-66,66-13
8-13 8-65,65-5,5-77,77-13
8-14 8-80,80-16,16-66,66-14
8-14 8-65,65-6,6-78,78-14
8-15 8-80,80-16,16-66,66-15
8-15 8-65,65-7,7-79,79-15
8-16 8-80,80-16
8-17 8-80,80-24,24-67,67-17
8-17 8-65,65-1,1-73,73-17
8-18 8-80,80-24,24-67,67-18
8-18 8-65,65-2,2-74,74-18
8-19 8-80,80-24,24-67,67-19
8-19 8-65,65-3,3-75,75-19
8-20 8-80,80-24,24-67,67-20
8-20 8-65,65-4,4-76,76-20
8-21 8-80,80-24,24-67,67-21
8-21 8-65,65-5,5-77,77-21
8-22 8-80,80-24,24-67,67-22
8-22 8-65,65-6,6-78,78-22
8-23 8-80,80-24,24-67,67-23
8-23 8-65,65-7,7-79,79-23
8-24 8-80,80-24
8-25 8-80,80-32,32-68,68-25
8-25 8-65,65-1,1-73,73-25
8-26 8-80,80-32,32-68,68-26
8-26 8-65,65-2,2-74,74-26
8-27 8-80,80-32,32-68,68-27
8-27 8-65,65-3,3-75,75-27
8-28 8-80,80-32,32-68,68-28
8-28 8-65,65-4,4-76,76-28
8-29 8-80,80-32,32-68,68-29
8-29 8-65,65-5,5-77,77-29
8-30 8-80,80-32,32-68,68-30
8-30 8-65,65-6,6-78,78-30
8-31 8-80,80-32,32-68,68-31
8-31 8-65,65-7,7-79,79-31
8-32 8-80,80-32
8-33 8-80,80-40,40-69,69-33
8-33 8-65,65-1,1-73,73-33
8-34 8-80,80-40,40-69,69-34
8-34 8-65,65-2,2-74,74-34
8-35 8-80,80-40,40-69,69-35
8-35 8-65,65-3,3-75,75-35
8-36 8-80,80-40,40-69,69-36
8-36 8-65,65-4,4-76,76-36
8-37 8-80,80-40,40-69,69-37
8-37 8-65,65-5,5-77,77-37
8-38 8-80,80-40,40-69,69-38
8-38 8-65,65-6,6-78,78-38
8-39 8-80,80-40,40-69,69-39
8-39 8-65,65-7,7-79,79-39
8-40 8-80,80-40
8-41 8-80,80-48,48-70,70-41
8-41 8-65,65-1,1-73,73-41
8-42 8-80,80-48,48-70,70-42
8-42 8-65,65-2,2-74,74-42
8-43 8-80,80-48,48-70,70-43
8-43 8-65,65-3,3-75,75-43
8-44 8-80,80-48,48-70,70-44
8-44 8-65,65-4,4-76,76-44
8-45 8-80,80-48,48-70,70-45
8-45 8-65,65-5,5-77,77-45
8-46 8-80,80-48,48-70,70-46
8-46 8-65,65-6,6-78,78-46
8-47 8-80,80-48,48-70,70-47
8-47 8-65,65-7,7-79,79-47
8-48 8-80,80-48
8-49 8-80,80-56,56-71,71-49
8-49 8-65,65-1,1-73,73-49
8-50 8-80,80-56,56-71,71-50
8-50 8-65,65-2,2-74,74-50
8-51 8-80,80-56,56-71,71-51
8-51 8-65,65-3,3-75,75-51
8-52 8-80,80-56,56-71,71-52
8-52 8-65,65-4,4-76,76-52
8-53 8-80,80-56,56-71,71-53
8-53 8-65,65-5,5-77,77-53
8-54 8-80,80-56,56-71,71-54
8-54 8-65,65-6,6-78,78-54
8-55 8-80,80-56,56-71,71-55
8-55 8-65,65-7,7-79,79-55
8-56 8-80,80-56
8-57 8-80,80-64,64-72,72-57
8-57 8-65,65-1,1-73,73-57
8-58 8-80,80-64,64-72,72-58
8-58 8-65,65-2,2-74,74-58
8-59 8-80,80-64,64-72,72-59
8-59 8-65,65-3,3-75,75-59
8-60 8-80,80-64,64-72,72-60
8-60 8-65,65-4,4-76,76-60
8-61 8-80,80-64,64-72,72-61
8-61 8-65,65-5,5-77,77-61
8-62 8-80,80-64,64-72,72-62
8-62 8-65,65-6,6-78,78-62
8-63 8-80,80-64,64-72,72-63
8-63 8-65,65-7,7-79,79-63
8-64 8-80,80-64
9-1 9-73,73-1
9-2 9-73,73-1,1-65,65-2
9-2 9-66,66-10,10-74,74-2
9-3 9-73,73-1,1-65,65-3
9-3 9-66,66-11,11-75,75-3
9-4 9-73,73-1,1-65,65-4
9-4 9-66,66-12,12-76,76-4
9-5 9-73,73-1,1-65,65-5
9-5 9-66,66-13,13-77,77-5
9-6 9-73,73-1,1-65,65-6
9-6 9-66,66-14,14-78,78-6
9-7 9-73,73-1,1-65,65-7
9-7 9-66,66-15,15-79,79-7
9-8 9-73,73-1,1-65,65-8
9-8 9-66,66-16,16-80,80-8
9-10 9-66,66-10
9-11 9-66,66-11
9-12 9-66,66-12
9-13 9-66,66-13
9-14 9-66,66-14
9-15 9-66,66-15
9-16 9-66,66-16
9-17 9-73,73-17
9-18 9-73,73-17,17-67,67-18
9-18 9-66,66-10,10-74,74-18
9-19 9-73,73-17,17-67,67-19
9-19 9-66,66-11,11-75,75-19
9-20 9-73,73-17,17-67,67-20
9-20 9-66,66-12,12-76,76-20
9-21 9-73,73-17,17-67,67-21
9-21 9-66,66-13,13-77,77-21
9-22 9-73,73-17,17-67,67-22
9-22 9-66,66-14,14-78,78-22
9-23 9-73,73-17,17-67,67-23
9-23 9-66,66-15,15-79,79-23
9-24 9-73,73-17,17-67,67-24
9-24 9-66,66-16,16-80,80-24
9-25 9-73,73-25
9-26 9-73,73-25,25-68,68-26
9-26 9-66,66-10,10-74,74-26
9-27 9-73,73-25,25-68,68-27
9-27 9-66,66-11,11-75,75-27
9-28 9-73,73-25,25-68,68-28
9-28 9-66,66-12,12-76,76-28
9-29 9-73,73-25,25-68,68-29
9-29 9-66,66-13,13-77,77-29
9-30 9-73,73-25,25-68,68-30
9-30 9-66,66-14,14-78,78-30
9-31 9-73,73-25,25-68,68-31
9-31 9-66,66-15,15-79,79-31
9-32 9-73,73-25,25-68,68-32
9-32 9-66,66-16,16-80,80-32
9-33 9-73,73-33
9-34 9-73,73-33,33-69,69-34
9-34 9-66,66-10,10-74,74-34
9-35 9-73,73-33,33-69,69-35
9-35 9-66,66-11,11-75,75-35
9-36 9-73,73-33,33-69,69-36
9-36 9-66,66-12,12-76,76-36
9-37 9-73,73-33,33-69,69-37
9-37 9-66,66-13,13-77,77-37
9-38 9-73,73-33,33-69,69-38
9-38 9-66,66-14,14-78,78-38
9-39 9-73,73-33,33-69,69-39
9-39 9-66,66-15,15-79,79-39
9-40 9-73,73-33,33-69,69-40
9-40 9-66,66-16,16-80,80-40
9-41 9-73,73-41
9-42 9-73,73-41,41-70,70-42
9-42 9-66,66-10,10-74,74-42
9-43 9-73,73-41,41-70,70-43
9-43 9-66,66-11,11-75,75-43
9-44 9-73,73-41,41-70,70-44
9-44 9-66,66-12,12-76,76-44
9-45 9-73,73-41,41-70,70-45
9-45 9-66,66-13,13-77,77-45
9-46 9-73,73-41,41-70,70-46
9-46 9-66,66-14,14-78,78-46
9-47 9-73,73-41,41-70,70-47
9-47 9-66,66-15,15-79,79-47
9-48 9-73,73-41,41-70,70-48
9-48 9-66,66-16,16-80,80-48
9-49 9-73,73-49
9-50 9-73,73-49,49-71,71-50
9-50 9-66,66-10,10-74,74-50
9-51 9-73,73-49,49-71,71-51
9-51 9-66,66-11,11-75,75-51
9-52 9-73,73-49,49-71,71-52
9-52 9-66,66-12,12-76,76-52
9-53 9-73,73-49,49-71,71-53
9-53 9-66,66-13,13-77,77-53
9-54 9-73,73-49,49-71,71-54
9-54 9-66,66-14,14-78,78-54
9-55 9-73,73-49,49-71,71-55
9-55 9-66,66-15,15-79,79-55
9-56 9-73,73-49,49-71,71-56
9-56 9-66,66-16,16-80,80-56
9-57 9-73,73-57
9-58 9-73,73-57,57-72,72-58
9-58 9-66,66-10,10-74,74-58
9-59 9-73,73-57,57-72,72-59
9-59 9-66,66-11,11-75,75-59
9-60 9-73,73-57,57-72,72-60
9-60 9-66,66-12,12-76,76-60
9-61 9-73,73-57,57-72,72-61
9-61 9-66,66-13,13-77,77-61
9-62 9-73,73-57,57-72,72-62
9-62 9-66,66-14,14-78,78-62
9-63 9-73,73-57,57-72,72-63
9-63 9-66,66-15,15-79,79-63
9-64 9-73,73-57,57-72,72-64
9-64 9-66,66-16,16-80,80-64
10-1 10-66,66-9,9-73,73-1
10-1 10-74,74-2,2-65,65-1
10-2 10-74,74-2
10-3 10-66,66-11,11-75,75-3
10-3 10-74,74-2,2-65,65-3
10-4 10-66,66-12,12-76,76-4
10-4 10-74,74-2,2-65,65-4
10-5 10-66,66-13,13-77,77-5
10-5 10-74,74-2,2-65,65-5
10-6 10-66,66-14,14-78,78-6
10-6 10-74,74-2,2-65,65-6
10-7 10-66,66-15,15-79,79-7
10-7 10-74,74-2,2-65,65-7
10-8 10-66,66-16,16-80,80-8
10-8 10-74,74-2,2-65,65-8
10-9 10-66,66-9
10-11 10-66,66-11
10-12 10-66,66-12
10-13 10-66,66-13
10-14 10-66,66-14
10-15 10-66,66-15
10-16 10-66,66-16
10-17 10-66,66-9,9-73,73-17
10-17 10-74,74-18,18-67,67-17
10-18 10-74,74-18
10-19 10-66,66-11,11-75,75-19
10-19 10-74,74-18,18-67,67-19
10-20 10-66,66-12,12-76,76-20
10-20 10-74,74-18,18-67,67-20
10-21 10-66,66-13,13-77,77-21
10-21 10-74,74-18,18-67,67-21
10-22 10-66,66-14,14-78,78-22
10-22 10-74,74-18,18-67,67-22
10-23 10-66,66-15,15-79,79-23
10-23 10-74,74-18,18-67,67-23
10-24 10-66,66-16,16-80,80-24
10-24 10-74,74-18,18-67,67-24
10-25 10-66,66-9,9-73,73-25
10-25 10-74,74-26,26-68,68-25
10-26 10-74,74-26
10-27 10-66,66-11,11-75,75-27
10-27 10-74,74-26,26-68,68-27
10-28 10-66,66-12,12-76,76-28
10-28 10-74,74-26,26-68,68-28
10-29 10-66,66-13,13-77,77-29
10-29 10-74,74-26,26-68,68-29
10-30 10-66,66-14,14-78,78-30
10-30 10-74,74-26,26-68,68-30
10-31 10-66,66-15,15-79,79-31
10-31 10-74,74-26,26-68,68-31
10-32 10-66,66-16,16-80,80-32
10-32 10-74,74-26,26-68,68-32
10-33 10-66,66-9,9-73,73-33
10-33 10-74,74-34,34-69,69-33
10-34 10-74,74-34
10-35 10-66,66-11,11-75,75-35
10-35 10-74,74-34,34-69,69-35
10-36 10-66,66-12,12-76,76-36
10-36 10-74,74-34,34-69,69-36
10-37 10-66,66-13,13-77,77-37
10-37 10-74,74-34,34-69,69-37
10-38 10-66,66-14,14-78,78-38
10-38 10-74,74-34,34-69,69-38
10-39 10-66,66-15,15-79,79-39
10-39 10-74,74-34,34-69,69-39
10-40 10-66,66-16,16-80,80-40
10-40 10-74,74-34,34-69,69-40
10-41 10-66,66-9,9-73,73-41
10-41 10-74,74-42,42-70,70-41
10-42 10-74,74-42
10-43 10-66,66-11,11-75,75-43
10-43 10-74,74-42,42-70,70-43
10-44 10-66,66-12,12-76,76-44
10-44 10-74,74-42,42-70,70-44
10-45 10-66,66-13,13-77,77-45
10-45 10-74,74-42,42-70,70-45
10-46 10-66,66-14,14-78,78-46
10-46 10-74,74-42,42-70,70-46
10-47 10-66,66-15,15-79,79-47
10-47 10-74,74-42,42-70,70-47
10-48 10-66,66-16,16-80,80-48
10-48 10-74,74-42,42-70,70-48
10-49 10-66,66-9,9-73,73-49
10-49 10-74,74-50,50-71,71-49
10-50 10-74,74-50
10-51 10-66,66-11,11-75,75-51
10-51 10-74,74-50,50-71,71-51
10-52 10-66,66-12,12-76,76-52
10-52 10-74,74-50,50-71,71-52
10-53 10-66,66-13,13-77,77-53
10-53 10-74,74-50,50-71,71-53
10-54 10-66,66-14,14-78,78-54
10-54 10-74,74-50,50-71,71-54
10-55 10-66,66-15,15-79,79-55
10-55 10-74,74-50,50-71,71-55
10-56 10-66,66-16,16-80,80-56
10-56 10-74,74-50,50-71,71-56
10-57 10-66,66-9,9-73,73-57
10-57 10-74,74-58,58-72,72-57
10-58 10-74,74-58
10-59 10-66,66-11,11-75,75-59
10-59 10-74,74-58,58-72,72-59
10-60 10-66,66-12,12-76,76-60
10-60 10-74,74-58,58-72,72-60
10-61 10-66,66-13,13-77,77-61
10-61 10-74,74-58,58-72,72-61
10-62 10-66,66-14,14-78,78-62
10-62 10-74,74-58,58-72,72-62
10-63 10-66,66-15,15-79,79-63
10-63 10-74,74-58,58-72,72-63
10-64 10-66,66-16,16-80,80-64
10-64 10-74,74-58,58-72,72-64
11-1 11-66,66-9,9-73,73-1
11-1 11-75,75-3,3-65,65-1
11-2 11-66,66-10,10-74,74-2
11-2 11-75,75-3,3-65,65-2
11-3 11-75,75-3
11-4 11-66,66-12,12-76,76-4
11-4 11-75,75-3,3-65,65-4
11-5 11-66,66-13,13-77,77-5
11-5 11-75,75-3,3-65,65-5
11-6 11-66,66-14,14-78,78-6
11-6 11-75,75-3,3-65,65-6
11-7 11-66,66-15,15-79,79-7
11-7 11-75,75-3,3-65,65-7
11-8 11-66,66-16,16-80,80-8
11-8 11-75,75-3,3-65,65-8
11-9 11-66,66-9
11-10 11-66,66-10
11-12 11-66,66-12
11-13 11-66,66-13
11-14 11-66,66-14
11-15 11-66,66-15
11-16 11-66,66-16
11-17 11-66,66-9,9-73,73-17
11-17 11-75,75-19,19-67,67-17
11-18 11-66,66-10,10-74,74-18
11-18 11-75,75-19,19-67,67-18
11-19 11-75,75-19
11-20 11-66,66-12,12-76,76-20
11-20 11-75,75-19,19-67,67-20
11-21 11-66,66-13,13-77,77-21
11-21 11-75,75-19,19-67,67-21
11-22 11-66,66-14,14-78,78-22
11-22 11-75,75-19,19-67,67-22
11-23 11-66,66-15,15-79,79-23
11-23 11-75,75-19,19-67,67-23
11-24 11-66,66-16,16-80,80-24
11-24 11-75,75-19,19-67,67-24
11-25 11-66,66-9,9-73,73-25
11-25 11-75,75-27,27-68,68-25
11-26 11-66,66-10,10-74,74-26
11-26 11-75,75-27,27-68,68-26
11-27 11-75,75-27
11-28 11-66,66-12,12-76,76-28
11-28 11-75,75-27,27-68,68-28
11-29 11-66,66-13,13-77,77-29
11-29 11-75,75-27,27-68,68-29
11-30 11-66,66-14,14-78,78-30
11-30 11-75,75-27,27-68,68-30
11-31 11-66,66-15,15-79,79-31
11-31 11-75,75-27,27-68,68-31
11-32 11-66,66-16,16-80,80-32
11-32 11-75,75-27,27-68,68-32
11-33 11-66,66-9,9-73,73-33
11-33 11-75,75-35,35-69,69-33
11-34 11-66,66-10,10-74,74-34
11-34 11-75,75-35,35-69,69-34
11-35 11-75,75-35
11-36 11-66,66-12,12-76,76-36
11-36 11-75,75-35,35-69,69-36
11-37 11-66,66-13,13-77,77-37
11-37 11-75,75-35,35-69,69-37
11-38 11-66,66-14,14-78,78-38
11-38 11-75,75-35,35-69,69-38
11-39 11-66,66-15,15-79,79-39
11-39 11-75,75-35,35-69,69-39
11-40 11-66,66-16,16-80,80-40
11-40 11-75,75-35,35-69,69-40
11-41 11-66,66-9,9-73,73-41
11-41 11-75,75-43,43-70,70-41
11-42 11-66,66-10,10-74,74-42
11-42 11-75,75-43,43-70,70-42
11-43 11-75,75-43
11-44 11-66,66-12,12-76,76-44
11-44 11-75,75-43,43-70,70-44
11-45 11-66,66-13,13-77,77-45
11-45 11-75,75-43,43-70,70-45
11-46 11-66,66-14,14-78,78-46
11-46 11-75,75-43,43-70,70-46
11-47 11-66,66-15,15-79,79-47
11-47 11-75,75-43,43-70,70-47
11-48 11-66,66-16,16-80,80-48
11-48 11-75,75-43,43-70,70-48
11-49 11-66,66-9,9-73,73-49
11-49 11-75,75-51,51-71,71-49
11-50 11-66,66-10,10-74,74-50
11-50 11-75,75-51,51-71,71-50
11-51 11-75,75-51
11-52 11-66,66-12,12-76,76-52
11-52 11-75,75-51,51-71,71-52
11-53 11-66,66-13,13-77,77-53
11-53 11-75,75-51,51-71,71-53
11-54 11-66,66-14,14-78,78-54
11-54 11-75,75-51,51-71,71-54
11-55 11-66,66-15,15-79,79-55
11-55 11-75,75-51,51-71,71-55
11-56 11-66,66-16,16-80,80-56
11-56 11-75,75-51,51-71,71-56
11-57 11-66,66-9,9-73,73-57
11-57 11-75,75-59,59-72,72-57
11-58 11-66,66-10,10-74,74-58
11-58 11-75,75-59,59-72,72-58
11-59 11-75,75-59
11-60 11-66,66-12,12-76,76-60
11-60 11-75,75-59,59-72,72-60
11-61 11-66,66-13,13-77,77-61
11-61 11-75,75-59,59-72,72-61
11-62 11-66,66-14,14-78,78-62
11-62 11-75,75-59,59-72,72-62
11-63 11-66,66-15,15-79,79-63
11-63 11-75,75-59,59-72,72-63
11-64 11-66,66-16,16-80,80-64
11-64 11-75,75-59,59-72,72-64
12-1 12-66,66-9,9-73,73-1
12-1 12-76,76-4,4-65,65-1
12-2 12-66,66-10,10-74,74-2
12-2 12-76,76-4,4-65,65-2
12-3 12-66,66-11,11-75,75-3
12-3 12-76,76-4,4-65,65-3
12-4 12-76,76-4
12-5 12-66,66-13,13-77,77-5
12-5 12-76,76-4,4-65,65-5
12-6 12-66,66-14,14-78,78-6
12-6 12-76,76-4,4-65,65-6
12-7 12-66,66-15,15-79,79-7
12-7 12-76,76-4,4-65,65-7
12-8 12-66,66-16,16-80,80-8
12-8 12-76,76-4,4-65,65-8
12-9 12-66,66-9
12-10 12-66,66-10
12-11 12-66,66-11
12-13 12-66,66-13
12-14 12-66,66-14
12-15 12-66,66-15
12-16 12-66,66-16
12-17 12-66,66-9,9-73,73-17
12-17 12-76,76-20,20-67,67-17
12-18 12-66,66-10,10-74,74-18
12-18 12-76,76-20,20-67,67-18
12-19 12-66,66-11,11-75,75-19
12-19 12-76,76-20,20-67,67-19
12-20 12-76,76-20
12-21 12-66,66-13,13-77,77-21
12-21 12-76,76-20,20-67,67-21
12-22 12-66,66-14,14-78,78-22
12-22 12-76,76-20,20-67,67-22
12-23 12-66,66-15,15-79,79-23
12-23 12-76,76-20,20-67,67-23
12-24 12-66,66-16,16-80,80-24
12-24 12-76,76-20,20-67,67-24
12-25 12-66,66-9,9-73,73-25
12-25 12-76,76-28,28-68,68-25
12-26 12-66,66-10,10-74,74-26
12-26 12-76,76-28,28-68,68-26
12-27 12-66,66-11,11-75,75-27
12-27 12-76,76-28,28-68,68-27
12-28 12-76,76-28
12-29 12-66,66-13,13-77,77-29
12-29 12-76,76-28,28-68,68-29
12-30 12-66,66-14,14-78,78-30
12-30 12-76,76-28,28-68,68-30
12-31 12-66,66-15,15-79,79-31
12-31 12-76,76-28,28-68,68-31
12-32 12-66,66-16,16-80,80-32
12-32 12-76,76-28,28-68,68-32
12-33 12-66,66-9,9-73,73-33
12-33 12-76,76-36,36-69,69-33
12-34 12-66,66-10,10-74,74-34
12-34 12-76,76-36,36-69,69-34
12-35 12-66,66-11,11-75,75-35
12-35 12-76,76-36,36-69,69-35
12-36 12-76,76-36
12-37 12-66,66-13,13-77,77-37
12-37 12-76,76-36,36-69,69-37
12-38 12-66,66-14,14-78,78-38
12-38 12-76,76-36,36-69,69-38
12-39 12-66,66-15,15-79,79-39
12-39 12-76,76-36,36-69,69-39
12-40 12-66,66-16,16-80,80-40
12-40 12-76,76-36,36-69,69-40
12-41 12-66,66-9,9-73,73-41
12-41 12-76,76-44,44-70,70-41
12-42 12-66,66-10,10-74,74-42
12-42 12-76,76-44,44-70,70-42
12-43 12-66,66-11,11-75,75-43
12-43 12-76,76-44,44-70,70-43
12-44 12-76,76-44
12-45 12-66,66-13,13-77,77-45
12-45 12-76,76-44,44-70,70-45
12-46 12-66,66-14,14-78,78-46
12-46 12-76,76-44,44-70,70-46
12-47 12-66,66-15,15-79,79-47
12-47 12-76,76-44,44-70,70-47
12-48 12-66,66-16,16-80,80-48
12-48 12-76,76-44,44-70,70-48
12-49 12-66,66-9,9-73,73-49
12-49 12-76,76-52,52-71,71-49
12-50 12-66,66-10,10-74,74-50
12-50 12-76,76-52,52-71,71-50
12-51 12-66,66-11,11-75,75-51
12-51 12-76,76-52,52-71,71-51
12-52 12-76,76-52
12-53 12-66,66-13,13-77,77-53
12-53 12-76,76-52,52-71,71-53
12-54 12-66,66-14,14-78,78-54
12-54 12-76,76-52,52-71,71-54
12-55 12-66,66-15,15-79,79-55
12-55 12-76,76-52,52-71,71-55
12-56 12-66,66-16,16-80,80-56
12-56 12-76,76-52,52-71,71-56
12-57 12-66,66-9,9-73,73-57
12-57 12-76,76-60,60-72,72-57
12-58 12-66,66-10,10-74,74-58
12-58 12-76,76-60,60-72,72-58
12-59 12-66,66-11,11-75,75-59
12-59 12-76,76-60,60-72,72-59
12-60 12-76,76-60
12-61 12-66,66-13,13-77,77-61
12-61 12-76,76-60,60-72,72-61
12-62 12-66,66-14,14-78,78-62
12-62 12-76,76-60,60-72,72-62
12-63 12-66,66-15,15-79,79-63
12-63 12-76,76-60,60-72,72-63
12-64 12-66,66-16,16-80,80-64
12-64 12-76,76-60,60-72,72-64
13-1 13-66,66-9,9-73,73-1
13-1 13-77,77-5,5-65,65-1
13-2 13-66,66-10,10-74,74-2
13-2 13-77,77-5,5-65,65-2
13-3 13-66,66-11,11-75,75-3
13-3 13-77,77-5,5-65,65-3
13-4 13-66,66-12,12-76,76-4
13-4 13-77,77-5,5-65,65-4
13-5 13-77,77-5
13-6 13-66,66-14,14-78,78-6
13-6 13-77,77-5,5-65,65-6
13-7 13-66,66-15,15-79,79-7
13-7 13-77,77-5,5-65,65-7
13-8 13-66,66-16,16-80,80-8
13-8 13-77,77-5,5-65,65-8
13-9 13-66,66-9
13-10 13-66,66-10
13-11 13-66,66-11
13-12 13-66,66-12
13-14 13-66,66-14
13-15 13-66,66-15
13-16 13-66,66-16
13-17 13-66,66-9,9-73,73-17
13-17 13-77,77-21,21-67,67-17
13-18 13-66,66-10,10-74,74-18
13-18 13-77,77-21,21-67,67-18
13-19 13-66,66-11,11-75,75-19
13-19 13-77,77-21,21-67,67-19
13-20 13-66,66-12,12-76,76-20
13-20 13-77,77-21,21-67,67-20
13-21 13-77,77-21
13-22 13-66,66-14,14-78,78-22
13-22 13-77,77-21,21-67,67-22
13-23 13-66,66-15,15-79,79-23
13-23 13-77,77-21,21-67,67-23
13-24 13-66,66-16,16-80,80-24
13-24 13-77,77-21,21-67,67-24
13-25 13-66,66-9,9-73,73-25
13-25 13-77,77-29,29-68,68-25
13-26 13-66,66-10,10-74,74-26
13-26 13-77,77-29,29-68,68-26
13-27 13-66,66-11,11-75,75-27
13-27 13-77,77-29,29-68,68-27
13-28 13-66,66-12,12-76,76-28
13-28 13-77,77-29,29-68,68-28
13-29 13-77,77-29
13-30 13-66,66-14,14-78,78-30
13-30 13-77,77-29,29-68,68-30
13-31 13-66,66-15,15-79,79-31
13-31 13-77,77-29,29-68,68-31
13-32 13-66,66-16,16-80,80-32
13-32 13-77,77-29,29-68,68-32
13-33 13-66,66-9,9-73,73-33
13-33 13-77,77-37,37-69,69-33
13-34 13-66,66-10,10-74,74-34
13-34 13-77,77-37,37-69,69-34
13-35 13-66,66-11,11-75,75-35
13-35 13-77,77-37,37-69,69-35
13-36 13-66,66-12,12-76,76-36
13-36 13-77,77-37,37-69,69-36
13-37 13-77,77-37
13-38 13-66,66-14,14-78,78-38
13-38 13-77,77-37,37-69,69-38
13-39 13-66,66-15,15-79,79-39
13-39 13-77,77-37,37-69,69-39
13-40 13-66,66-16,16-80,80-40
13-40 13-77,77-37,37-69,69-40
13-41 13-66,66-9,9-73,73-41
13-41 13-77,77-45,45-70,70-41
13-42 13-66,66-10,10-74,74-42
13-42 13-77,77-45,45-70,70-42
13-43 13-66,66-11,11-75,75-43
13-43 13-77,77-45,45-70,70-43
13-44 13-66,66-12,12-76,76-44
13-44 13-77,77-45,45-70,70-44
13-45 13-77,77-45
13-46 13-66,66-14,14-78,78-46
13-46 13-77,77-45,45-70,70-46
13-47 13-66,66-15,15-79,79-47
13-47 13-77,77-45,45-70,70-47
13-48 13-66,66-16,16-80,80-48
13-48 13-77,77-45,45-70,70-48
13-49 13-66,66-9,9-73,73-49
13-49 13-77,77-53,53-71,71-49
13-50 13-66,66-10,10-74,74-50
13-50 13-77,77-53,53-71,71-50
13-51 13-66,66-11,11-75,75-51
13-51 13-77,77-53,53-71,71-51
13-52 13-66,66-12,12-76,76-52
13-52 13-77,77-53,53-71,71-52
13-53 13-77,77-53
13-54 13-66,66-14,14-78,78-54
13-54 13-77,77-53,53-71,71-54
13-55 13-66,66-15,15-79,79-55
13-55 13-77,77-53,53-71,71-55
13-56 13-66,66-16,16-80,80-56
13-56 13-77,77-53,53-71,71-56
13-57 13-66,66-9,9-73,73-57
13-57 13-77,77-61,61-72,72-57
13-58 13-66,66-10,10-74,74-58
13-58 13-77,77-61,61-72,72-58
13-59 13-66,66-11,11-75,75-59
13-59 13-77,77-61,61-72,72-59
13-60 13-66,66-12,12-76,76-60
13-60 13-77,77-61,61-72,72-60
13-61 13-77,77-61
13-62 13-66,66-14,14-78,78-62
13-62 13-77,77-61,61-72,72-62
13-63 13-66,66-15,15-79,79-63
13-63 13-77,77-61,61-72,72-63
13-64 13-66,66-16,16-80,80-64
13-64 13-77,77-61,61-72,72-64
14-1 14-66,66-9,9-73,73-1
14-1 14-78,78-6,6-65,65-1
14-2 14-66,66-10,10-74,74-2
14-2 14-78,78-6,6-65,65-2
14-3 14-66,66-11,11-75,75-3
14-3 14-78,78-6,6-65,65-3
14-4 14-66,66-12,12-76,76-4
14-4 14-78,78-6,6-65,65-4
14-5 14-66,66-13,13-77,77-5
14-5 14-78,78-6,6-65,65-5
14-6 14-78,78-6
14-7 14-66,66-15,15-79,79-7
14-7 14-78,78-6,6-65,65-7
14-8 14-66,66-16,16-80,80-8
14-8 14-78,78-6,6-65,65-8
14-9 14-66,66-9
